,Cparam,Iparam,LParam,Iteration,HR,FARtbx,FARnew,FARnew_F
594,6.0,20.0,0.6,93.0,0.45454545454545453,0.0,0.05,0.034750862913338995
595,6.0,20.0,0.6,94.0,0.631578947368421,0.3333333333333333,0.125,0.03247246488675885
596,6.0,20.0,0.6,95.0,0.5217391304347826,0.11764705882352941,0.15,0.027629376598883083
597,6.0,20.0,0.6,96.0,0.30434782608695654,0.0,0.075,0.012799890256235203
598,6.0,20.0,0.6,97.0,0.8333333333333334,0.22727272727272727,0.225,0.05276085568723089
599,6.0,20.0,0.6,98.0,0.6666666666666666,0.10526315789473684,0.05,0.04708216691591084
600,6.0,20.0,0.6,99.0,0.5,0.08333333333333333,0.075,0.04332015413617318
601,6.0,20.0,0.7000000000000001,0.0,0.6,0.12,0.05,0.034018646242510955
602,6.0,20.0,0.7000000000000001,1.0,0.9,0.1,0.25,0.04579073831931903
603,6.0,20.0,0.7000000000000001,2.0,0.7058823529411765,0.08695652173913043,0.075,0.04468366886513235
604,6.0,20.0,0.7000000000000001,3.0,0.6363636363636364,0.2222222222222222,0.075,0.03509952308720492
605,6.0,20.0,0.7000000000000001,4.0,0.6842105263157895,0.09523809523809523,0.2,0.04781659152250654
606,6.0,20.0,0.7000000000000001,5.0,0.6956521739130435,0.23529411764705882,0.175,0.02916280065410984
607,6.0,20.0,0.7000000000000001,6.0,0.7692307692307693,0.21428571428571427,0.15,0.056987998629986804
608,6.0,20.0,0.7000000000000001,7.0,0.7142857142857143,0.3157894736842105,0.125,0.02767167628643184
609,6.0,20.0,0.7000000000000001,8.0,0.6,0.1,0.125,0.03066426733353156
610,6.0,20.0,0.7000000000000001,9.0,0.8823529411764706,0.30434782608695654,0.2,0.04734881789007248
611,6.0,20.0,0.7000000000000001,10.0,0.782608695652174,0.23529411764705882,0.175,0.03986611336547234
612,6.0,20.0,0.7000000000000001,11.0,0.9375,0.125,0.1,0.03967878119080302
613,6.0,20.0,0.7000000000000001,12.0,0.8235294117647058,0.17391304347826086,0.225,0.0239031746391623
614,6.0,20.0,0.7000000000000001,13.0,0.8823529411764706,0.391304347826087,0.075,0.029838511883785685
615,6.0,20.0,0.7000000000000001,14.0,0.7333333333333333,0.12,0.125,0.026584119242971566
616,6.0,20.0,0.7000000000000001,15.0,0.8421052631578947,0.7142857142857143,0.25,0.03293386142308384
617,6.0,20.0,0.7000000000000001,16.0,0.5625,0.20833333333333334,0.175,0.048583104863160795
618,6.0,20.0,0.7000000000000001,17.0,0.7894736842105263,0.047619047619047616,0.125,0.047198293266115
619,6.0,20.0,0.7000000000000001,18.0,0.8823529411764706,0.0,0.1,0.030245066288074378
620,6.0,20.0,0.7000000000000001,19.0,0.8823529411764706,0.17391304347826086,0.2,0.042148503170839034
621,6.0,20.0,0.7000000000000001,20.0,0.95,0.1,0.075,0.04501738965980142
622,6.0,20.0,0.7000000000000001,21.0,0.7,0.2,0.125,0.039247505288217556
623,6.0,20.0,0.7000000000000001,22.0,0.76,0.0,0.25,0.05346498292834474
624,6.0,20.0,0.7000000000000001,23.0,0.75,0.08333333333333333,0.15,0.031283427068495864
625,6.0,20.0,0.7000000000000001,24.0,0.8636363636363636,0.05555555555555555,0.15,0.036975618897006665
626,6.0,20.0,0.7000000000000001,25.0,0.6875,0.20833333333333334,0.175,0.0366856652061851
627,6.0,20.0,0.7000000000000001,26.0,0.7647058823529411,0.043478260869565216,0.125,0.04086786030768159
628,6.0,20.0,0.7000000000000001,27.0,0.6470588235294118,0.08695652173913043,0.225,0.04987201843122805
629,6.0,20.0,0.7000000000000001,28.0,0.8823529411764706,0.08695652173913043,0.15,0.044233584714891375
630,6.0,20.0,0.7000000000000001,29.0,0.631578947368421,0.09523809523809523,0.2,0.03492874457923835
631,6.0,20.0,0.7000000000000001,30.0,0.85,0.05,0.1,0.04993290377416372
632,6.0,20.0,0.7000000000000001,31.0,0.96,0.06666666666666667,0.15,0.05140915444912033
633,6.0,20.0,0.7000000000000001,32.0,0.7619047619047619,0.15789473684210525,0.175,0.03426197711308361
634,6.0,20.0,0.7000000000000001,33.0,0.7894736842105263,0.14285714285714285,0.025,0.030366787226058966
635,6.0,20.0,0.7000000000000001,34.0,0.7692307692307693,0.1111111111111111,0.075,0.04173852206729259
636,6.0,20.0,0.7000000000000001,35.0,0.88,0.0,0.175,0.029639786544802676
637,6.0,20.0,0.7000000000000001,36.0,0.6956521739130435,0.11764705882352941,0.1,0.05724471670858296
638,6.0,20.0,0.7000000000000001,37.0,0.7142857142857143,0.038461538461538464,0.1,0.05483313932034042
639,6.0,20.0,0.7000000000000001,38.0,0.9130434782608695,0.11764705882352941,0.075,0.03325450419643098
640,6.0,20.0,0.7000000000000001,39.0,0.875,0.08333333333333333,0.225,0.05160237104796822
641,6.0,20.0,0.7000000000000001,40.0,0.6923076923076923,0.037037037037037035,0.25,0.06190757580198349
642,6.0,20.0,0.7000000000000001,41.0,0.8125,0.20833333333333334,0.15,0.029360365743576162
643,6.0,20.0,0.7000000000000001,42.0,0.6842105263157895,0.047619047619047616,0.175,0.048801221477509676
644,6.0,20.0,0.7000000000000001,43.0,0.8461538461538461,0.48148148148148145,0.25,0.048334870360581525
645,6.0,20.0,0.7000000000000001,44.0,0.8333333333333334,0.0,0.1,0.023799067341645372
646,6.0,20.0,0.7000000000000001,45.0,0.6,0.12,0.125,0.04755558277396729
647,6.0,20.0,0.7000000000000001,46.0,0.7222222222222222,0.13636363636363635,0.05,0.03279268393312038
648,6.0,20.0,0.7000000000000001,47.0,0.8181818181818182,0.3888888888888889,0.175,0.03528116176695207
649,6.0,20.0,0.7000000000000001,48.0,0.8,0.26666666666666666,0.3,0.04761334625694778
650,6.0,20.0,0.7000000000000001,49.0,0.7727272727272727,0.05555555555555555,0.25,0.039146665874804754
651,6.0,20.0,0.7000000000000001,50.0,0.8571428571428571,0.2631578947368421,0.15,0.031201643857292738
652,6.0,20.0,0.7000000000000001,51.0,0.88,0.13333333333333333,0.35,0.0729151431988091
653,6.0,20.0,0.7000000000000001,52.0,0.8,0.16,0.2,0.03699143957278157
654,6.0,20.0,0.7000000000000001,53.0,0.5333333333333333,0.24,0.125,0.03675990145822708
655,6.0,20.0,0.7000000000000001,54.0,1.0,0.045454545454545456,0.1,0.03546620433021597
656,6.0,20.0,0.7000000000000001,55.0,0.631578947368421,0.047619047619047616,0.075,0.03915529418329176
657,6.0,20.0,0.7000000000000001,56.0,0.75,0.1,0.1,0.04322322453833777
658,6.0,20.0,0.7000000000000001,57.0,0.7368421052631579,0.09523809523809523,0.225,0.038581061344697146
659,6.0,20.0,0.7000000000000001,58.0,0.7142857142857143,0.11538461538461539,0.05,0.05464103533549445
660,6.0,20.0,0.7000000000000001,59.0,0.875,0.1875,0.125,0.03649821714121985
661,6.0,20.0,0.7000000000000001,60.0,0.7272727272727273,0.16666666666666666,0.125,0.03523047080442467
662,6.0,20.0,0.7000000000000001,61.0,0.8846153846153846,0.14285714285714285,0.25,0.03097101274831273
663,6.0,20.0,0.7000000000000001,62.0,0.7142857142857143,0.2631578947368421,0.125,0.05316528099386335
664,6.0,20.0,0.7000000000000001,63.0,0.7083333333333334,0.125,0.225,0.05873223283527072
665,6.0,20.0,0.7000000000000001,64.0,0.8571428571428571,0.21052631578947367,0.15,0.023765965462995926
666,6.0,20.0,0.7000000000000001,65.0,0.6956521739130435,0.17647058823529413,0.25,0.04380376344559533
667,6.0,20.0,0.7000000000000001,66.0,0.72,0.3333333333333333,0.175,0.03191471216164218
668,6.0,20.0,0.7000000000000001,67.0,0.8,0.16,0.175,0.027464514256753093
669,6.0,20.0,0.7000000000000001,68.0,0.8823529411764706,0.21739130434782608,0.275,0.03476151204623427
670,6.0,20.0,0.7000000000000001,69.0,0.6875,0.4166666666666667,0.275,0.05864735962031942
671,6.0,20.0,0.7000000000000001,70.0,0.85,0.1,0.125,0.028971766603264497
672,6.0,20.0,0.7000000000000001,71.0,0.7368421052631579,0.0,0.1,0.051906353565114374
673,6.0,20.0,0.7000000000000001,72.0,0.8181818181818182,0.2222222222222222,0.175,0.024780550124229944
674,6.0,20.0,0.7000000000000001,73.0,0.9,0.1,0.15,0.024681071639355227
675,6.0,20.0,0.7000000000000001,74.0,0.8181818181818182,0.16666666666666666,0.225,0.03989716735013144
676,6.0,20.0,0.7000000000000001,75.0,0.8260869565217391,0.29411764705882354,0.225,0.04175445686213111
677,6.0,20.0,0.7000000000000001,76.0,0.8095238095238095,0.10526315789473684,0.25,0.03764597549292346
678,6.0,20.0,0.7000000000000001,77.0,0.8095238095238095,0.15789473684210525,0.125,0.033577049289113314
679,6.0,20.0,0.7000000000000001,78.0,0.7647058823529411,0.043478260869565216,0.2,0.035065208525605726
680,6.0,20.0,0.7000000000000001,79.0,0.7692307692307693,0.0,0.1,0.02699272607231909
681,6.0,20.0,0.7000000000000001,80.0,0.6785714285714286,0.08333333333333333,0.2,0.06483472436141498
682,6.0,20.0,0.7000000000000001,81.0,0.5,0.16666666666666666,0.075,0.03095151614412426
683,6.0,20.0,0.7000000000000001,82.0,0.5882352941176471,0.043478260869565216,0.1,0.02886161716563489
684,6.0,20.0,0.7000000000000001,83.0,0.8947368421052632,0.047619047619047616,0.15,0.039157441769001135
685,6.0,20.0,0.7000000000000001,84.0,0.7619047619047619,0.05263157894736842,0.325,0.054083179299060494
686,6.0,20.0,0.7000000000000001,85.0,0.8636363636363636,0.2777777777777778,0.1,0.04059504580191762
687,6.0,20.0,0.7000000000000001,86.0,0.8125,0.25,0.075,0.024910924897143773
688,6.0,20.0,0.7000000000000001,87.0,0.85,0.05,0.075,0.029100587950083828
689,6.0,20.0,0.7000000000000001,88.0,0.631578947368421,0.19047619047619047,0.125,0.03216084028873537
690,6.0,20.0,0.7000000000000001,89.0,0.8,0.15,0.2,0.036973804909056704
691,6.0,20.0,0.7000000000000001,90.0,0.5882352941176471,0.17391304347826086,0.15,0.04381229075476094
692,6.0,20.0,0.7000000000000001,91.0,0.6818181818181818,0.2222222222222222,0.1,0.03471208970001222
693,6.0,20.0,0.7000000000000001,92.0,0.875,0.125,0.2,0.05095215840274543
694,6.0,20.0,0.7000000000000001,93.0,0.8095238095238095,0.10526315789473684,0.2,0.043333931086434
695,6.0,20.0,0.7000000000000001,94.0,0.8,0.2,0.175,0.03406740489851005
696,6.0,20.0,0.7000000000000001,95.0,0.8333333333333334,0.18181818181818182,0.25,0.06941297351590643
697,6.0,20.0,0.7000000000000001,96.0,0.8,0.04,0.15,0.03279254312244508
698,6.0,20.0,0.7000000000000001,97.0,0.7142857142857143,0.05263157894736842,0.025,0.016272657366667023
699,6.0,20.0,0.7000000000000001,98.0,0.7727272727272727,0.1111111111111111,0.125,0.057230557114615686
700,6.0,20.0,0.7000000000000001,99.0,0.9473684210526315,0.047619047619047616,0.225,0.0478402982696204
701,6.0,20.0,0.8,0.0,0.8695652173913043,0.058823529411764705,0.1,0.027482735833383252
702,6.0,20.0,0.8,1.0,1.0,0.047619047619047616,0.125,0.04243995165994201
703,6.0,20.0,0.8,2.0,0.8823529411764706,0.17391304347826086,0.15,0.038502559128971325
704,6.0,20.0,0.8,3.0,0.7894736842105263,0.09523809523809523,0.075,0.0523781348005829
705,6.0,20.0,0.8,4.0,0.96,0.0,0.25,0.04000941859430478
706,6.0,20.0,0.8,5.0,0.7894736842105263,0.09523809523809523,0.075,0.028807414068833193
707,6.0,20.0,0.8,6.0,0.9411764705882353,0.0,0.075,0.026831286808978276
708,6.0,20.0,0.8,7.0,0.9090909090909091,0.5555555555555556,0.2,0.03240715786589573
709,6.0,20.0,0.8,8.0,0.8095238095238095,0.05263157894736842,0.1,0.028456565687465567
710,6.0,20.0,0.8,9.0,0.8571428571428571,0.0,0.125,0.020609863817524686
711,6.0,20.0,0.8,10.0,0.631578947368421,0.047619047619047616,0.05,0.04205415037754487
712,6.0,20.0,0.8,11.0,0.8823529411764706,0.0,0.075,0.044104317791176614
713,6.0,20.0,0.8,12.0,0.9545454545454546,0.0,0.125,0.04321942384079264
714,6.0,20.0,0.8,13.0,0.875,0.08333333333333333,0.075,0.054716699129842936
715,6.0,20.0,0.8,14.0,0.9545454545454546,0.05555555555555555,0.35,0.06000361071522806
716,6.0,20.0,0.8,15.0,0.9230769230769231,0.0,0.125,0.04066313565264778
717,6.0,20.0,0.8,16.0,0.9545454545454546,0.05555555555555555,0.225,0.03983329839645453
718,6.0,20.0,0.8,17.0,0.8636363636363636,0.05555555555555555,0.15,0.02413388192830493
719,6.0,20.0,0.8,18.0,0.9285714285714286,0.0,0.1,0.03817036830689362
720,6.0,20.0,0.8,19.0,0.7142857142857143,0.10526315789473684,0.175,0.03370966053708724
721,6.0,20.0,0.8,20.0,0.9090909090909091,0.0,0.15,0.039318391460495546
722,6.0,20.0,0.8,21.0,0.8947368421052632,0.047619047619047616,0.1,0.024343239294624158
723,6.0,20.0,0.8,22.0,0.9375,0.125,0.2,0.04459758605591385
724,6.0,20.0,0.8,23.0,0.8571428571428571,0.10526315789473684,0.075,0.038589690808322724
725,6.0,20.0,0.8,24.0,0.8571428571428571,0.10526315789473684,0.15,0.03988639711060379
726,6.0,20.0,0.8,25.0,0.9583333333333334,0.125,0.275,0.04103768299599434
727,6.0,20.0,0.8,26.0,0.8095238095238095,0.10526315789473684,0.225,0.06485045844769821
728,6.0,20.0,0.8,27.0,0.9411764705882353,0.13043478260869565,0.25,0.04055155699110339
729,6.0,20.0,0.8,28.0,0.9473684210526315,0.09523809523809523,0.2,0.0457277310378123
730,6.0,20.0,0.8,29.0,0.8947368421052632,0.047619047619047616,0.225,0.04249775007332811
731,6.0,20.0,0.8,30.0,0.9523809523809523,0.15789473684210525,0.1,0.04662499705339829
732,6.0,20.0,0.8,31.0,0.9523809523809523,0.10526315789473684,0.125,0.029907705210316528
733,6.0,20.0,0.8,32.0,0.8421052631578947,0.047619047619047616,0.225,0.05079932942406797
734,6.0,20.0,0.8,33.0,0.9411764705882353,0.5217391304347826,0.175,0.03799473201934227
735,6.0,20.0,0.8,34.0,0.85,0.05,0.1,0.02668515818378093
736,6.0,20.0,0.8,35.0,0.7222222222222222,0.045454545454545456,0.2,0.05620752979147949
737,6.0,20.0,0.8,36.0,0.7777777777777778,0.09090909090909091,0.25,0.06559690990512895
738,6.0,20.0,0.8,37.0,0.7222222222222222,0.0,0.15,0.07132433633746553
739,6.0,20.0,0.8,38.0,0.8125,0.125,0.075,0.038495443955102106
740,6.0,20.0,0.8,39.0,0.8571428571428571,0.05263157894736842,0.15,0.04000340135571266
741,6.0,20.0,0.8,40.0,0.9130434782608695,0.23529411764705882,0.225,0.03167762522039249
742,6.0,20.0,0.8,41.0,0.9,0.05,0.275,0.039451677987168074
743,6.0,20.0,0.8,42.0,0.9375,0.041666666666666664,0.1,0.047821257334774506
744,6.0,20.0,0.8,43.0,1.0,0.13043478260869565,0.075,0.033524330247224524
745,6.0,20.0,0.8,44.0,0.8823529411764706,0.043478260869565216,0.1,0.023484290844142157
746,6.0,20.0,0.8,45.0,0.8333333333333334,0.125,0.225,0.044260788704258335
747,6.0,20.0,0.8,46.0,0.8823529411764706,0.21739130434782608,0.275,0.06839890992463186
748,6.0,20.0,0.8,47.0,0.9473684210526315,0.0,0.225,0.028934713873903138
749,6.0,20.0,0.8,48.0,0.6666666666666666,0.0,0.15,0.05695705264716625
750,6.0,20.0,0.8,49.0,0.7727272727272727,0.0,0.1,0.022343190845527116
751,6.0,20.0,0.8,50.0,0.88,0.13333333333333333,0.175,0.03388672129155221
752,6.0,20.0,0.8,51.0,0.9444444444444444,0.0,0.125,0.02672470535592989
753,6.0,20.0,0.8,52.0,0.9444444444444444,0.045454545454545456,0.25,0.05332623588800944
754,6.0,20.0,0.8,53.0,0.8947368421052632,0.09523809523809523,0.15,0.05276771332346608
755,6.0,20.0,0.8,54.0,0.9285714285714286,0.0,0.2,0.048955705352711806
756,6.0,20.0,0.8,55.0,0.8260869565217391,0.23529411764705882,0.175,0.03467674753255121
757,6.0,20.0,0.8,56.0,0.7857142857142857,0.07692307692307693,0.05,0.03024347104587346
758,6.0,20.0,0.8,57.0,1.0,0.1,0.175,0.039618691054482555
759,6.0,20.0,0.8,58.0,0.8571428571428571,0.0,0.075,0.03230677600097265
760,6.0,20.0,0.8,59.0,1.0,0.09090909090909091,0.1,0.06392856157866773
761,6.0,20.0,0.8,60.0,1.0,0.043478260869565216,0.1,0.04032659023723014
762,6.0,20.0,0.8,61.0,1.0,0.16,0.3,0.05241353217140243
763,6.0,20.0,0.8,62.0,0.75,0.0,0.15,0.035493519389473725
764,6.0,20.0,0.8,63.0,0.8823529411764706,0.043478260869565216,0.125,0.036623854416686516
765,6.0,20.0,0.8,64.0,1.0,0.045454545454545456,0.1,0.04214988779446281
766,6.0,20.0,0.8,65.0,1.0,0.0,0.2,0.04405109624659738
767,6.0,20.0,0.8,66.0,0.9375,0.08333333333333333,0.15,0.04184750661614728
768,6.0,20.0,0.8,67.0,0.9444444444444444,0.045454545454545456,0.1,0.030280636834614703
769,6.0,20.0,0.8,68.0,0.8888888888888888,0.0,0.125,0.021853778916041688
770,6.0,20.0,0.8,69.0,1.0,0.15384615384615385,0.125,0.028188251089762178
771,6.0,20.0,0.8,70.0,1.0,0.0,0.225,0.039693836744946
772,6.0,20.0,0.8,71.0,0.9565217391304348,0.058823529411764705,0.225,0.03328875654384241
773,6.0,20.0,0.8,72.0,0.8695652173913043,0.058823529411764705,0.15,0.03854441797107849
774,6.0,20.0,0.8,73.0,0.8571428571428571,0.10526315789473684,0.175,0.03078883553400305
775,6.0,20.0,0.8,74.0,0.9444444444444444,0.09090909090909091,0.2,0.0377536860343249
776,6.0,20.0,0.8,75.0,0.8823529411764706,0.043478260869565216,0.075,0.02699734112738325
777,6.0,20.0,0.8,76.0,0.8235294117647058,0.0,0.05,0.03547958433950436
778,6.0,20.0,0.8,77.0,0.9,0.0,0.15,0.07218536354177442
779,6.0,20.0,0.8,78.0,0.8333333333333334,0.0,0.125,0.044388542153303644
780,6.0,20.0,0.8,79.0,0.8235294117647058,0.0,0.075,0.058014102795041225
781,6.0,20.0,0.8,80.0,0.8947368421052632,0.14285714285714285,0.05,0.016359186562606758
782,6.0,20.0,0.8,81.0,0.782608695652174,0.0,0.2,0.05379526027475399
783,6.0,20.0,0.8,82.0,0.8571428571428571,0.0,0.15,0.04056031101461677
784,6.0,20.0,0.8,83.0,0.9565217391304348,0.058823529411764705,0.225,0.04842881298098992
785,6.0,20.0,0.8,84.0,0.9047619047619048,0.05263157894736842,0.05,0.020006331219495098
786,6.0,20.0,0.8,85.0,0.9285714285714286,0.038461538461538464,0.15,0.048703789842127816
787,6.0,20.0,0.8,86.0,0.7391304347826086,0.0,0.15,0.03448661931439219
788,6.0,20.0,0.8,87.0,0.9047619047619048,0.10526315789473684,0.1,0.04456211198920252
789,6.0,20.0,0.8,88.0,0.9,0.1,0.175,0.0315398080575237
790,6.0,20.0,0.8,89.0,0.7391304347826086,0.0,0.15,0.03656048698176721
791,6.0,20.0,0.8,90.0,0.95,0.1,0.175,0.04998802581385571
792,6.0,20.0,0.8,91.0,0.92,0.0,0.175,0.0426437097745923
793,6.0,20.0,0.8,92.0,0.6818181818181818,0.0,0.125,0.033773943487607296
794,6.0,20.0,0.8,93.0,0.782608695652174,0.0,0.075,0.035753064873650944
795,6.0,20.0,0.8,94.0,0.9545454545454546,0.1111111111111111,0.2,0.044170865854742974
796,6.0,20.0,0.8,95.0,0.9166666666666666,0.0,0.2,0.037553226483321545
797,6.0,20.0,0.8,96.0,0.9047619047619048,0.0,0.15,0.03581812453070209
798,6.0,20.0,0.8,97.0,0.8235294117647058,0.0,0.075,0.03373689712342688
799,6.0,20.0,0.8,98.0,0.8095238095238095,0.0,0.2,0.0723643543031004
800,6.0,20.0,0.8,99.0,0.9583333333333334,0.1875,0.25,0.0344446415863159
801,6.0,20.0,0.9,0.0,1.0,0.0,0.075,0.027913548840642344
802,6.0,20.0,0.9,1.0,0.9047619047619048,0.0,0.2,0.055046285686107296
803,6.0,20.0,0.9,2.0,0.9583333333333334,0.0,0.125,0.027468705927965777
804,6.0,20.0,0.9,3.0,1.0,0.13333333333333333,0.325,0.0779884408058938
805,6.0,20.0,0.9,4.0,0.875,0.125,0.1,0.04442412099288238
806,6.0,20.0,0.9,5.0,0.9,0.05,0.125,0.04110802522841138
807,6.0,20.0,0.9,6.0,1.0,0.045454545454545456,0.1,0.03342395642449009
808,6.0,20.0,0.9,7.0,0.8823529411764706,0.08695652173913043,0.2,0.0544595467514158
809,6.0,20.0,0.9,8.0,1.0,0.05263157894736842,0.175,0.041335982865716825
810,6.0,20.0,0.9,9.0,0.75,0.0,0.075,0.05925270169110258
811,6.0,20.0,0.9,10.0,1.0,0.5652173913043478,0.35,0.05975853660593331
812,6.0,20.0,0.9,11.0,1.0,0.10526315789473684,0.1,0.0379044844033279
813,6.0,20.0,0.9,12.0,0.9444444444444444,0.045454545454545456,0.15,0.04030087465422274
814,6.0,20.0,0.9,13.0,0.9444444444444444,0.0,0.15,0.03950017953987495
815,6.0,20.0,0.9,14.0,1.0,0.0,0.1,0.06176005950773965
816,6.0,20.0,0.9,15.0,0.9473684210526315,0.0,0.025,0.026371376180430083
817,6.0,20.0,0.9,16.0,1.0,0.0,0.2,0.03535513662763056
818,6.0,20.0,0.9,17.0,0.8888888888888888,0.0,0.25,0.06447356504168762
819,6.0,20.0,0.9,18.0,1.0,0.0,0.125,0.027562631607088918
820,6.0,20.0,0.9,19.0,0.9333333333333333,0.0,0.2,0.057386429392318215
821,6.0,20.0,0.9,20.0,1.0,0.0,0.175,0.060127567543486714
822,6.0,20.0,0.9,21.0,0.7647058823529411,0.0,0.05,0.047563238941967664
823,6.0,20.0,0.9,22.0,1.0,0.3684210526315789,0.125,0.016992455999229703
824,6.0,20.0,0.9,23.0,1.0,0.0,0.25,0.047170327299476886
825,6.0,20.0,0.9,24.0,1.0,0.0,0.175,0.04119104900140298
826,6.0,20.0,0.9,25.0,0.9411764705882353,0.043478260869565216,0.05,0.03942057045919188
827,6.0,20.0,0.9,26.0,1.0,0.09523809523809523,0.175,0.0383448973433619
828,6.0,20.0,0.9,27.0,0.9375,0.041666666666666664,0.175,0.029569188311594975
829,6.0,20.0,0.9,28.0,1.0,0.0,0.2,0.05806956809142766
830,6.0,20.0,0.9,29.0,1.0,0.0,0.175,0.03579799451012557
831,6.0,20.0,0.9,30.0,1.0,0.041666666666666664,0.25,0.04624439866529243
832,6.0,20.0,0.9,31.0,1.0,0.15789473684210525,0.4,0.07756213103368378
833,6.0,20.0,0.9,32.0,1.0,0.0,0.05,0.04098395224518023
834,6.0,20.0,0.9,33.0,1.0,0.05,0.275,0.062032542119431724
835,6.0,20.0,0.9,34.0,1.0,0.07692307692307693,0.15,0.03992729357080051
836,6.0,20.0,0.9,35.0,1.0,0.038461538461538464,0.15,0.0455112570064685
837,6.0,20.0,0.9,36.0,0.9583333333333334,0.0,0.2,0.04992899019245242
838,6.0,20.0,0.9,37.0,0.9,0.0,0.2,0.05208996428677783
839,6.0,20.0,0.9,38.0,1.0,0.05555555555555555,0.4,0.049029206823995135
840,6.0,20.0,0.9,39.0,1.0,0.0,0.125,0.04643091057709126
841,6.0,20.0,0.9,40.0,1.0,0.17647058823529413,0.2,0.04077289552838166
842,6.0,20.0,0.9,41.0,1.0,0.09523809523809523,0.2,0.03846449705603396
843,6.0,20.0,0.9,42.0,1.0,0.0,0.175,0.03946014649489261
844,6.0,20.0,0.9,43.0,0.9333333333333333,0.04,0.0,0.02923622175914581
845,6.0,20.0,0.9,44.0,0.9473684210526315,0.0,0.225,0.03381997581111322
846,6.0,20.0,0.9,45.0,0.9259259259259259,0.15384615384615385,0.2,0.025352708248127864
847,6.0,20.0,0.9,46.0,0.9444444444444444,0.0,0.15,0.046145249544809364
848,6.0,20.0,0.9,47.0,0.9583333333333334,0.0,0.15,0.02213714715251798
849,6.0,20.0,0.9,48.0,1.0,0.0,0.125,0.03687535185726023
850,6.0,20.0,0.9,49.0,0.9375,0.08333333333333333,0.125,0.03633640608344751
851,6.0,20.0,0.9,50.0,0.9565217391304348,0.0,0.1,0.023107304351379497
852,6.0,20.0,0.9,51.0,0.96,0.13333333333333333,0.175,0.027449824397076196
853,6.0,20.0,0.9,52.0,1.0,0.04,0.15,0.03588886983587223
854,6.0,20.0,0.9,53.0,1.0,0.0,0.1,0.042518483175810404
855,6.0,20.0,0.9,54.0,0.9375,0.041666666666666664,0.075,0.025415739571232714
856,6.0,20.0,0.9,55.0,1.0,0.0,0.2,0.041632618696854064
857,6.0,20.0,0.9,56.0,0.9473684210526315,0.0,0.05,0.02837809037395498
858,6.0,20.0,0.9,57.0,1.0,0.15789473684210525,0.275,0.04333028261655909
859,6.0,20.0,0.9,58.0,0.9,0.0,0.125,0.04226233124442182
860,6.0,20.0,0.9,59.0,1.0,0.0,0.125,0.03419887928420821
861,6.0,20.0,0.9,60.0,1.0,0.0,0.1,0.04565640234807768
862,6.0,20.0,0.9,61.0,1.0,0.058823529411764705,0.15,0.03716685785318492
863,6.0,20.0,0.9,62.0,0.9375,0.0,0.125,0.031015791445403278
864,6.0,20.0,0.9,63.0,0.9047619047619048,0.0,0.15,0.024707422831347053
865,6.0,20.0,0.9,64.0,1.0,0.0,0.075,0.03291222277222616
866,6.0,20.0,0.9,65.0,0.9565217391304348,0.058823529411764705,0.075,0.029465464036556956
867,6.0,20.0,0.9,66.0,0.9166666666666666,0.03571428571428571,0.175,0.030192278195424506
868,6.0,20.0,0.9,67.0,0.9166666666666666,0.0,0.15,0.020743604779253345
869,6.0,20.0,0.9,68.0,0.8947368421052632,0.047619047619047616,0.125,0.029894601141630034
870,6.0,20.0,0.9,69.0,0.9230769230769231,0.0,0.2,0.03966639751658065
871,6.0,20.0,0.9,70.0,1.0,0.047619047619047616,0.1,0.040103616027169095
872,6.0,20.0,0.9,71.0,1.0,0.0,0.125,0.02354345677662941
873,6.0,20.0,0.9,72.0,1.0,0.0,0.25,0.04694224507923059
874,6.0,20.0,0.9,73.0,1.0,0.041666666666666664,0.275,0.06455343097019241
875,6.0,20.0,0.9,74.0,0.7894736842105263,0.047619047619047616,0.15,0.0404122532871876
876,6.0,20.0,0.9,75.0,1.0,0.0,0.2,0.05331852298245121
877,6.0,20.0,0.9,76.0,0.9565217391304348,0.0,0.1,0.02643445520303826
878,6.0,20.0,0.9,77.0,0.9090909090909091,0.0,0.15,0.030256065039222978
879,6.0,20.0,0.9,78.0,0.8095238095238095,0.0,0.1,0.05868499823284512
880,6.0,20.0,0.9,79.0,1.0,0.05263157894736842,0.275,0.029573646761343126
881,6.0,20.0,0.9,80.0,1.0,0.08333333333333333,0.1,0.038058753503926714
882,6.0,20.0,0.9,81.0,0.8888888888888888,0.0,0.125,0.05631848705859853
883,6.0,20.0,0.9,82.0,0.9523809523809523,0.05263157894736842,0.25,0.053710825726089775
884,6.0,20.0,0.9,83.0,1.0,0.043478260869565216,0.05,0.023456964412965246
885,6.0,20.0,0.9,84.0,0.9090909090909091,0.0,0.2,0.0376333602864383
886,6.0,20.0,0.9,85.0,0.96,0.0,0.1,0.058276991216220556
887,6.0,20.0,0.9,86.0,0.9545454545454546,0.05555555555555555,0.125,0.021412337713660495
888,6.0,20.0,0.9,87.0,1.0,0.05555555555555555,0.15,0.05396067792929939
889,6.0,20.0,0.9,88.0,1.0,0.043478260869565216,0.1,0.02282503673799084
890,6.0,20.0,0.9,89.0,1.0,0.17647058823529413,0.175,0.02622750441323768
891,6.0,20.0,0.9,90.0,0.8333333333333334,0.0,0.075,0.026309976389466538
892,6.0,20.0,0.9,91.0,1.0,0.0,0.05,0.03724524505264555
893,6.0,20.0,0.9,92.0,1.0,0.0,0.1,0.046453815871984404
